disease,disease_id,donor,region_id,region,broad_score,stringent_score,weighted_score,n_broad_genes_observed,n_stringent_genes_observed,n_weighted_genes_observed
Attention deficit-hyperactivity disorder,adhd,14380,43,ParaHippocampal L,0.5211357310976839,0.44449909629146067,0.4849186851333043,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,44,ParaHippocampal R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,45,Amygdala L,0.5274386731390335,0.5926172262015087,0.5583915611707925,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,46,Amygdala R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,47,Calcarine L,0.5417463687234123,0.4603699491584083,0.5040635729691478,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,48,Calcarine R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,49,Cuneus L,0.5002215564517344,0.34315906017203557,0.452452269362989,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,51,Lingual L,0.5096223265021931,0.4282663093954646,0.47500489033085946,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,52,Lingual R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,53,Occipital Sup L,0.5294826822578824,0.4196746341153095,0.47381457066442023,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,55,Occipital Mid L,0.5330211658451776,0.47338002947421093,0.5044196407839773,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,56,Occipital Mid R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,57,Occipital Inf L,0.5605316666772482,0.5398558591852999,0.5289362030840117,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,58,Occipital Inf R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,59,Fusiform L,0.5132947515511125,0.5738890153343059,0.5386502318876797,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,60,Fusiform R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,61,Postcentral L,0.4493814476664382,0.4029245839217075,0.4313102088640974,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,62,Postcentral R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,63,Parietal Sup L,0.50736251444453,0.38465313612815466,0.4424789849834363,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,64,Parietal Sup R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,65,Parietal Inf L,0.5109038867858016,0.5487965688941251,0.5254961801369941,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,66,Parietal Inf R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,67,SupraMarginal L,0.4993032032281185,0.5438828803095856,0.5095944924819094,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,68,SupraMarginal R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,69,Angular L,0.5173660841119025,0.6443059330977378,0.5657383013566037,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,70,Angular R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,71,Precuneus L,0.5065592750363258,0.3838474772505883,0.442507716254983,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,72,Precuneus R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,73,Paracentral Lobule L,0.41557866994312237,0.33288043116230825,0.3829966026231919,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,74,Paracentral Lobule R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,75,Caudate L,0.5268772872399842,0.5592398243982988,0.5297227111855884,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,76,Caudate R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,77,Putamen L,0.48811375529750417,0.5244200568791495,0.4922093459178427,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,78,Putamen R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,79,Pallidum L,0.48129467391975245,0.5099662135245647,0.4916396347566478,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,80,Pallidum R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,83,Heschl L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,84,Heschl R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,85,Temporal Sup L,0.495583625459245,0.5340067922531516,0.5151547180884131,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,86,Temporal Sup R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,87,Temporal Pole Sup L,0.4739842281096891,0.5595753605984018,0.4935230938835298,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,88,Temporal Pole Sup R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,89,Temporal Mid L,0.48698178014897037,0.5402363216230576,0.5121439251054739,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,90,Temporal Mid R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,91,Temporal Pole Mid L,0.48963484906937993,0.6339010218786688,0.5296877972927623,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,93,Temporal Inf L,0.5126067019573756,0.5923235561104323,0.5402377919227046,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,94,Temporal Inf R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,95,Cerebellum Crus1 L,0.5027563397728029,0.4434330003768472,0.48469775979219426,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,96,Cerebellum Crus1 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,97,Cerebellum Crus2 L,0.47207525522329863,0.4675013908659258,0.45783620107752787,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,98,Cerebellum Crus2 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,101,Cerebellum 4 5 L,0.48278339025296385,0.4094774929172369,0.45523357000890247,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,102,Cerebellum 4 5 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,103,Cerebellum 6 L,0.48187280923164366,0.3614776067749775,0.4374951574147345,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,104,Cerebellum 6 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,105,Cerebellum 7b L,0.4654975964153884,0.3606716081298577,0.39300518505605514,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,106,Cerebellum 7b R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,107,Cerebellum 8 L,0.4777558364631708,0.4358813240174176,0.4553034726178086,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,108,Cerebellum 8 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,109,Cerebellum 9 L,0.48777194069596946,0.4532531474053046,0.49493779701306057,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,110,Cerebellum 9 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,111,Cerebellum 10 L,0.4771256026823241,0.4935170261149771,0.44680615006757857,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,118,Vermis 8,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,119,Vermis 9,0.6172874435383314,0.7540856490710884,0.7091817295932632,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,121,Thal AV L,0.5228486762995977,0.616000120818869,0.5569809533871746,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,122,Thal AV R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,125,Thal VA L,0.49607573365500507,0.5339929801708986,0.4935371933081182,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,127,Thal VL L,0.5212599103966019,0.5807524384837215,0.5438224576847404,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,128,Thal VL R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,129,Thal VPL L,0.45957288204606345,0.42212604740678744,0.44483677826711454,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,130,Thal VPL R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,131,Thal IL L,0.521741007457924,0.5538808396563178,0.5351169851576273,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,135,Thal MDm L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,136,Thal MDm R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,137,Thal MDl L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,139,Thal LGN L,0.4815564850325311,0.46297340252788044,0.46436271641160604,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,140,Thal LGN R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,141,Thal MGN L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,143,Thal PuI L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,144,Thal PuI R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,145,Thal PuM L,0.47325427568681766,0.4975285315119303,0.4847701089958567,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,146,Thal PuM R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,147,Thal PuA L,0.5107303665929994,0.5819487438753643,0.5435498191715937,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,148,Thal PuA R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,153,ACC pre L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,154,ACC pre R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,155,ACC sup L,0.4076521535178732,0.4203042353211657,0.41289147939081045,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,156,ACC sup R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,157,N Acc L,0.428546051938227,0.4527061551891346,0.4193268352727287,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,158,N Acc R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,161,SN pc L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,163,SN pr L,0.5142442083684937,0.5160205640913954,0.5327970549378477,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,164,SN pr R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,165,Red N L,0.4858781244734167,0.4713432214802949,0.48781685235998096,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,166,Red N R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,167,LC L,0.48452946578228,0.5450512651409087,0.5451874792996766,31,9,31
Attention deficit-hyperactivity disorder,adhd,14380,168,LC R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,169,Raphe D,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,14380,170,Raphe M,0.5094557606089041,0.5537923080471008,0.560957239281391,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,1,Precentral L,0.4414094079950159,0.4317321473295516,0.4550162253368788,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,2,Precentral R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,3,Frontal Sup 2 L,0.5152077492523001,0.5279669916232352,0.5251434336245719,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,4,Frontal Sup 2 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,5,Frontal Mid 2 L,0.5092338270927464,0.5672482547619883,0.5487430094880659,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,6,Frontal Mid 2 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,7,Frontal Inf Oper L,0.504942027639976,0.6022529691697736,0.5406695773173793,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,8,Frontal Inf Oper R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,9,Frontal Inf Tri L,0.5014782680452579,0.6209283146503903,0.5579344761133741,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,10,Frontal Inf Tri R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,11,Frontal Inf Orb 2 L,0.5281322236864575,0.5956182555694173,0.5689115196160954,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,12,Frontal Inf Orb 2 R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,13,Rolandic Oper L,0.5082276060565845,0.5364682323389821,0.5178624841959285,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,14,Rolandic Oper R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,15,Supp Motor Area L,0.45339484952300135,0.400284558356224,0.43560480752888564,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,16,Supp Motor Area R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,17,Olfactory L,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,18,Olfactory R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,19,Frontal Sup Medial L,0.5189385736088009,0.4966979134584453,0.5138503336472429,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,20,Frontal Sup Medial R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,21,Frontal Med Orb L,0.5151573858416846,0.5199036461425461,0.5149154631503818,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,22,Frontal Med Orb R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,23,Rectus L,0.5041693171576729,0.5150822578838432,0.4892570060992154,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,24,Rectus R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,25,OFCmed L,0.5241387328713739,0.5647939170916076,0.5388600100082848,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,26,OFCmed R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,27,OFCant L,0.5178929597197465,0.6323350986197648,0.5801139933936068,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,28,OFCant R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,29,OFCpost L,0.5594368320958354,0.6048170165845576,0.5590179486556315,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,30,OFCpost R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,31,OFClat L,0.5448213753264006,0.6771609327386128,0.6048203059646384,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,32,OFClat R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,33,Insula L,0.4979894636538834,0.5328943767844873,0.5077284554065987,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,34,Insula R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,37,Cingulate Mid L,0.47131956381743884,0.5149868691435853,0.4929619150229832,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,38,Cingulate Mid R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,39,Cingulate Post L,0.4731970101247855,0.41432195271634775,0.4215125028606375,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,41,Hippocampus L,0.49751617333842657,0.5055445429134485,0.5100316428575873,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,42,Hippocampus R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,43,ParaHippocampal L,0.48701937647701,0.3848980536383124,0.4382120004846484,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,44,ParaHippocampal R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,45,Amygdala L,0.5078078848511379,0.5232904858830678,0.5056369019364169,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,46,Amygdala R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,47,Calcarine L,0.5394302591619484,0.5380007916454779,0.5389840806877465,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,48,Calcarine R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,49,Cuneus L,0.4715631265801499,0.46979965751225194,0.4661077030959128,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,51,Lingual L,0.5241002750628706,0.5263421598321628,0.5279574424763096,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,52,Lingual R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,53,Occipital Sup L,0.5386883747569375,0.5912187605045142,0.5645090687340074,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,55,Occipital Mid L,0.5019837597206949,0.5290575038220534,0.5163707656791311,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,56,Occipital Mid R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,57,Occipital Inf L,0.5043529359632307,0.5919406563934286,0.5415275537294433,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,58,Occipital Inf R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,59,Fusiform L,0.5008400220534655,0.487545637279599,0.5000618088508204,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,60,Fusiform R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,61,Postcentral L,0.47776302343125754,0.3784520930126572,0.4300885630302352,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,62,Postcentral R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,63,Parietal Sup L,0.5678795411280494,0.6355394639042571,0.6031042723605847,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,64,Parietal Sup R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,65,Parietal Inf L,0.5446534797173174,0.5283765960685769,0.5367469775989894,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,66,Parietal Inf R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,67,SupraMarginal L,0.5125478697500448,0.4649606069864372,0.473710271065664,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,68,SupraMarginal R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,69,Angular L,0.5290436189797146,0.5830182344912512,0.5448803250775031,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,70,Angular R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,71,Precuneus L,0.4922819831383681,0.5345610802688555,0.515706599310231,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,72,Precuneus R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,73,Paracentral Lobule L,0.4722878704458148,0.3311977141250873,0.4194912430843641,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,74,Paracentral Lobule R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,75,Caudate L,0.5452676691285874,0.6149011924063199,0.5656622767897459,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,76,Caudate R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,77,Putamen L,0.5092344921943952,0.550512158324697,0.517086649108374,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,78,Putamen R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,79,Pallidum L,0.49874662556115923,0.48159339845538757,0.47832189827052063,31,9,31
Attention deficit-hyperactivity disorder,adhd,15496,80,Pallidum R,,,,0,0,0
Attention deficit-hyperactivity disorder,adhd,15496,83,Heschl L,0.5119323468927904,0.5013196147262523,0.5315923690739769,31,9,31
